REF_DATE,GEO,DGUID,Disability type,Age group,Sex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,British Columbia,2016A000259,Mental and/or psychological,25 to 44 years,Both sexes,Number,223,units ,0,v87227989,11.10.4.1,37690,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,25 to 44 years,Males,Number,223,units ,0,v87227990,11.10.4.2,15150,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,25 to 44 years,Females,Number,223,units ,0,v87227991,11.10.4.3,22540,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,45 to 64 years,Both sexes,Number,223,units ,0,v87227992,11.10.5.1,76900,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,45 to 64 years,Males,Number,223,units ,0,v87227993,11.10.5.2,31150,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,45 to 64 years,Females,Number,223,units ,0,v87227994,11.10.5.3,45740,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 years and over,Both sexes,Number,223,units ,0,v87227995,11.10.6.1,30210,,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 years and over,Males,Number,223,units ,0,v87227996,11.10.6.2,9620,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 years and over,Females,Number,223,units ,0,v87227997,11.10.6.3,20590,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 to 74 years,Both sexes,Number,223,units ,0,v87227998,11.10.7.1,14620,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 to 74 years,Males,Number,223,units ,0,v87227999,11.10.7.2,5990,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,65 to 74 years,Females,Number,223,units ,0,v87228000,11.10.7.3,8630,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,75 years and over,Both sexes,Number,223,units ,0,v87228001,11.10.8.1,15590,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,75 years and over,Males,Number,223,units ,0,v87228002,11.10.8.2,3630,E,,,0
2012,British Columbia,2016A000259,Mental and/or psychological,75 years and over,Females,Number,223,units ,0,v87228003,11.10.8.3,11960,E,,,0
2012,British Columbia,2016A000259,Unknown disability type,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228004,11.11.1.1,13280,E,,,0
2012,British Columbia,2016A000259,Unknown disability type,"Total,15 years and over",Males,Number,223,units ,0,v87228005,11.11.1.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,"Total,15 years and over",Females,Number,223,units ,0,v87228006,11.11.1.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 64 years,Both sexes,Number,223,units ,0,v87228007,11.11.2.1,7100,E,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 64 years,Males,Number,223,units ,0,v87228008,11.11.2.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 64 years,Females,Number,223,units ,0,v87228009,11.11.2.3,2190,E,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 24 years,Both sexes,Number,223,units ,0,v87228010,11.11.3.1,610,E,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 24 years,Males,Number,223,units ,0,v87228011,11.11.3.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,15 to 24 years,Females,Number,223,units ,0,v87228012,11.11.3.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,25 to 44 years,Both sexes,Number,223,units ,0,v87228013,11.11.4.1,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,25 to 44 years,Males,Number,223,units ,0,v87228014,11.11.4.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,25 to 44 years,Females,Number,223,units ,0,v87228015,11.11.4.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,45 to 64 years,Both sexes,Number,223,units ,0,v87228016,11.11.5.1,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,45 to 64 years,Males,Number,223,units ,0,v87228017,11.11.5.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,45 to 64 years,Females,Number,223,units ,0,v87228018,11.11.5.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 years and over,Both sexes,Number,223,units ,0,v87228019,11.11.6.1,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 years and over,Males,Number,223,units ,0,v87228020,11.11.6.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 years and over,Females,Number,223,units ,0,v87228021,11.11.6.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 to 74 years,Both sexes,Number,223,units ,0,v87228022,11.11.7.1,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 to 74 years,Males,Number,223,units ,0,v87228023,11.11.7.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,65 to 74 years,Females,Number,223,units ,0,v87228024,11.11.7.3,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,75 years and over,Both sexes,Number,223,units ,0,v87228025,11.11.8.1,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,75 years and over,Males,Number,223,units ,0,v87228026,11.11.8.2,,F,,,0
2012,British Columbia,2016A000259,Unknown disability type,75 years and over,Females,Number,223,units ,0,v87228027,11.11.8.3,,F,,,0
2012,Yukon,2015A00076001,Seeing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228028,12.1.1.1,480,,,,0
2012,Yukon,2015A00076001,Seeing,"Total,15 years and over",Males,Number,223,units ,0,v87228029,12.1.1.2,170,E,,,0
2012,Yukon,2015A00076001,Seeing,"Total,15 years and over",Females,Number,223,units ,0,v87228030,12.1.1.3,310,E,,,0
2012,Yukon,2015A00076001,Seeing,15 to 64 years,Both sexes,Number,223,units ,0,v87228031,12.1.2.1,350,,,,0
2012,Yukon,2015A00076001,Seeing,15 to 64 years,Males,Number,223,units ,0,v87228032,12.1.2.2,130,E,,,0
2012,Yukon,2015A00076001,Seeing,15 to 64 years,Females,Number,223,units ,0,v87228033,12.1.2.3,220,E,,,0
2012,Yukon,2015A00076001,Seeing,15 to 24 years,Both sexes,Number,223,units ,0,v87228034,12.1.3.1,,F,,,0
2012,Yukon,2015A00076001,Seeing,15 to 24 years,Males,Number,223,units ,0,v87228035,12.1.3.2,,F,,,0
2012,Yukon,2015A00076001,Seeing,15 to 24 years,Females,Number,223,units ,0,v87228036,12.1.3.3,,F,,,0
2012,Yukon,2015A00076001,Seeing,25 to 44 years,Both sexes,Number,223,units ,0,v87228037,12.1.4.1,,F,,,0
2012,Yukon,2015A00076001,Seeing,25 to 44 years,Males,Number,223,units ,0,v87228038,12.1.4.2,,F,,,0
2012,Yukon,2015A00076001,Seeing,25 to 44 years,Females,Number,223,units ,0,v87228039,12.1.4.3,,F,,,0
2012,Yukon,2015A00076001,Seeing,45 to 64 years,Both sexes,Number,223,units ,0,v87228040,12.1.5.1,310,E,,,0
2012,Yukon,2015A00076001,Seeing,45 to 64 years,Males,Number,223,units ,0,v87228041,12.1.5.2,130,E,,,0
2012,Yukon,2015A00076001,Seeing,45 to 64 years,Females,Number,223,units ,0,v87228042,12.1.5.3,180,E,,,0
2012,Yukon,2015A00076001,Seeing,65 years and over,Both sexes,Number,223,units ,0,v87228043,12.1.6.1,130,E,,,0
2012,Yukon,2015A00076001,Seeing,65 years and over,Males,Number,223,units ,0,v87228044,12.1.6.2,,F,,,0
2012,Yukon,2015A00076001,Seeing,65 years and over,Females,Number,223,units ,0,v87228045,12.1.6.3,,F,,,0
2012,Yukon,2015A00076001,Seeing,65 to 74 years,Both sexes,Number,223,units ,0,v87228046,12.1.7.1,60,E,,,0
2012,Yukon,2015A00076001,Seeing,65 to 74 years,Males,Number,223,units ,0,v87228047,12.1.7.2,,F,,,0
2012,Yukon,2015A00076001,Seeing,65 to 74 years,Females,Number,223,units ,0,v87228048,12.1.7.3,,F,,,0
2012,Yukon,2015A00076001,Seeing,75 years and over,Both sexes,Number,223,units ,0,v87228049,12.1.8.1,,F,,,0
2012,Yukon,2015A00076001,Seeing,75 years and over,Males,Number,223,units ,0,v87228050,12.1.8.2,,F,,,0
2012,Yukon,2015A00076001,Seeing,75 years and over,Females,Number,223,units ,0,v87228051,12.1.8.3,,F,,,0
2012,Yukon,2015A00076001,Hearing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228052,12.2.1.1,1080,,,,0
2012,Yukon,2015A00076001,Hearing,"Total,15 years and over",Males,Number,223,units ,0,v87228053,12.2.1.2,650,,,,0
2012,Yukon,2015A00076001,Hearing,"Total,15 years and over",Females,Number,223,units ,0,v87228054,12.2.1.3,430,,,,0
2012,Yukon,2015A00076001,Hearing,15 to 64 years,Both sexes,Number,223,units ,0,v87228055,12.2.2.1,700,,,,0
2012,Yukon,2015A00076001,Hearing,15 to 64 years,Males,Number,223,units ,0,v87228056,12.2.2.2,440,E,,,0
2012,Yukon,2015A00076001,Hearing,15 to 64 years,Females,Number,223,units ,0,v87228057,12.2.2.3,260,E,,,0
2012,Yukon,2015A00076001,Hearing,15 to 24 years,Both sexes,Number,223,units ,0,v87228058,12.2.3.1,,F,,,0
2012,Yukon,2015A00076001,Hearing,15 to 24 years,Males,Number,223,units ,0,v87228059,12.2.3.2,,F,,,0
2012,Yukon,2015A00076001,Hearing,15 to 24 years,Females,Number,223,units ,0,v87228060,12.2.3.3,,F,,,0
2012,Yukon,2015A00076001,Hearing,25 to 44 years,Both sexes,Number,223,units ,0,v87228061,12.2.4.1,,F,,,0
2012,Yukon,2015A00076001,Hearing,25 to 44 years,Males,Number,223,units ,0,v87228062,12.2.4.2,,F,,,0
2012,Yukon,2015A00076001,Hearing,25 to 44 years,Females,Number,223,units ,0,v87228063,12.2.4.3,,F,,,0
2012,Yukon,2015A00076001,Hearing,45 to 64 years,Both sexes,Number,223,units ,0,v87228064,12.2.5.1,640,,,,0
2012,Yukon,2015A00076001,Hearing,45 to 64 years,Males,Number,223,units ,0,v87228065,12.2.5.2,420,E,,,0
2012,Yukon,2015A00076001,Hearing,45 to 64 years,Females,Number,223,units ,0,v87228066,12.2.5.3,220,E,,,0
2012,Yukon,2015A00076001,Hearing,65 years and over,Both sexes,Number,223,units ,0,v87228067,12.2.6.1,380,,,,0
2012,Yukon,2015A00076001,Hearing,65 years and over,Males,Number,223,units ,0,v87228068,12.2.6.2,210,E,,,0
2012,Yukon,2015A00076001,Hearing,65 years and over,Females,Number,223,units ,0,v87228069,12.2.6.3,170,E,,,0
2012,Yukon,2015A00076001,Hearing,65 to 74 years,Both sexes,Number,223,units ,0,v87228070,12.2.7.1,250,E,,,0
2012,Yukon,2015A00076001,Hearing,65 to 74 years,Males,Number,223,units ,0,v87228071,12.2.7.2,130,E,,,0
2012,Yukon,2015A00076001,Hearing,65 to 74 years,Females,Number,223,units ,0,v87228072,12.2.7.3,110,E,,,0
2012,Yukon,2015A00076001,Hearing,75 years and over,Both sexes,Number,223,units ,0,v87228073,12.2.8.1,130,E,,,0
2012,Yukon,2015A00076001,Hearing,75 years and over,Males,Number,223,units ,0,v87228074,12.2.8.2,,F,,,0
2012,Yukon,2015A00076001,Hearing,75 years and over,Females,Number,223,units ,0,v87228075,12.2.8.3,,F,,,0
2012,Yukon,2015A00076001,Mobility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228076,12.3.1.1,1820,,,,0
2012,Yukon,2015A00076001,Mobility,"Total,15 years and over",Males,Number,223,units ,0,v87228077,12.3.1.2,830,,,,0
2012,Yukon,2015A00076001,Mobility,"Total,15 years and over",Females,Number,223,units ,0,v87228078,12.3.1.3,990,,,,0
2012,Yukon,2015A00076001,Mobility,15 to 64 years,Both sexes,Number,223,units ,0,v87228079,12.3.2.1,1310,,,,0
2012,Yukon,2015A00076001,Mobility,15 to 64 years,Males,Number,223,units ,0,v87228080,12.3.2.2,560,E,,,0
2012,Yukon,2015A00076001,Mobility,15 to 64 years,Females,Number,223,units ,0,v87228081,12.3.2.3,750,,,,0
2012,Yukon,2015A00076001,Mobility,15 to 24 years,Both sexes,Number,223,units ,0,v87228082,12.3.3.1,,F,,,0
2012,Yukon,2015A00076001,Mobility,15 to 24 years,Males,Number,223,units ,0,v87228083,12.3.3.2,,F,,,0
2012,Yukon,2015A00076001,Mobility,15 to 24 years,Females,Number,223,units ,0,v87228084,12.3.3.3,,F,,,0
2012,Yukon,2015A00076001,Mobility,25 to 44 years,Both sexes,Number,223,units ,0,v87228085,12.3.4.1,230,E,,,0
2012,Yukon,2015A00076001,Mobility,25 to 44 years,Males,Number,223,units ,0,v87228086,12.3.4.2,,F,,,0
2012,Yukon,2015A00076001,Mobility,25 to 44 years,Females,Number,223,units ,0,v87228087,12.3.4.3,,F,,,0
2012,Yukon,2015A00076001,Mobility,45 to 64 years,Both sexes,Number,223,units ,0,v87228088,12.3.5.1,1030,,,,0
2012,Yukon,2015A00076001,Mobility,45 to 64 years,Males,Number,223,units ,0,v87228089,12.3.5.2,480,E,,,0
2012,Yukon,2015A00076001,Mobility,45 to 64 years,Females,Number,223,units ,0,v87228090,12.3.5.3,550,,,,0
2012,Yukon,2015A00076001,Mobility,65 years and over,Both sexes,Number,223,units ,0,v87228091,12.3.6.1,510,,,,0
2012,Yukon,2015A00076001,Mobility,65 years and over,Males,Number,223,units ,0,v87228092,12.3.6.2,270,E,,,0
2012,Yukon,2015A00076001,Mobility,65 years and over,Females,Number,223,units ,0,v87228093,12.3.6.3,240,E,,,0
2012,Yukon,2015A00076001,Mobility,65 to 74 years,Both sexes,Number,223,units ,0,v87228094,12.3.7.1,310,,,,0
2012,Yukon,2015A00076001,Mobility,65 to 74 years,Males,Number,223,units ,0,v87228095,12.3.7.2,150,E,,,0
2012,Yukon,2015A00076001,Mobility,65 to 74 years,Females,Number,223,units ,0,v87228096,12.3.7.3,160,E,,,0
2012,Yukon,2015A00076001,Mobility,75 years and over,Both sexes,Number,223,units ,0,v87228097,12.3.8.1,200,E,,,0
2012,Yukon,2015A00076001,Mobility,75 years and over,Males,Number,223,units ,0,v87228098,12.3.8.2,130,E,,,0
2012,Yukon,2015A00076001,Mobility,75 years and over,Females,Number,223,units ,0,v87228099,12.3.8.3,70,E,,,0
2012,Yukon,2015A00076001,Flexibility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228100,12.4.1.1,1990,,,,0
2012,Yukon,2015A00076001,Flexibility,"Total,15 years and over",Males,Number,223,units ,0,v87228101,12.4.1.2,1070,,,,0
2012,Yukon,2015A00076001,Flexibility,"Total,15 years and over",Females,Number,223,units ,0,v87228102,12.4.1.3,920,,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 64 years,Both sexes,Number,223,units ,0,v87228103,12.4.2.1,1400,,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 64 years,Males,Number,223,units ,0,v87228104,12.4.2.2,720,E,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 64 years,Females,Number,223,units ,0,v87228105,12.4.2.3,680,,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 24 years,Both sexes,Number,223,units ,0,v87228106,12.4.3.1,,F,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 24 years,Males,Number,223,units ,0,v87228107,12.4.3.2,,F,,,0
2012,Yukon,2015A00076001,Flexibility,15 to 24 years,Females,Number,223,units ,0,v87228108,12.4.3.3,,F,,,0
2012,Yukon,2015A00076001,Flexibility,25 to 44 years,Both sexes,Number,223,units ,0,v87228109,12.4.4.1,170,E,,,0
2012,Yukon,2015A00076001,Flexibility,25 to 44 years,Males,Number,223,units ,0,v87228110,12.4.4.2,,F,,,0
2012,Yukon,2015A00076001,Flexibility,25 to 44 years,Females,Number,223,units ,0,v87228111,12.4.4.3,100,E,,,0
2012,Yukon,2015A00076001,Flexibility,45 to 64 years,Both sexes,Number,223,units ,0,v87228112,12.4.5.1,1160,,,,0
2012,Yukon,2015A00076001,Flexibility,45 to 64 years,Males,Number,223,units ,0,v87228113,12.4.5.2,620,E,,,0
2012,Yukon,2015A00076001,Flexibility,45 to 64 years,Females,Number,223,units ,0,v87228114,12.4.5.3,540,,,,0
2012,Yukon,2015A00076001,Flexibility,65 years and over,Both sexes,Number,223,units ,0,v87228115,12.4.6.1,590,,,,0
2012,Yukon,2015A00076001,Flexibility,65 years and over,Males,Number,223,units ,0,v87228116,12.4.6.2,350,E,,,0
2012,Yukon,2015A00076001,Flexibility,65 years and over,Females,Number,223,units ,0,v87228117,12.4.6.3,240,E,,,0
2012,Yukon,2015A00076001,Flexibility,65 to 74 years,Both sexes,Number,223,units ,0,v87228118,12.4.7.1,440,E,,,0
2012,Yukon,2015A00076001,Flexibility,65 to 74 years,Males,Number,223,units ,0,v87228119,12.4.7.2,280,E,,,0
2012,Yukon,2015A00076001,Flexibility,65 to 74 years,Females,Number,223,units ,0,v87228120,12.4.7.3,160,E,,,0
2012,Yukon,2015A00076001,Flexibility,75 years and over,Both sexes,Number,223,units ,0,v87228121,12.4.8.1,150,E,,,0
2012,Yukon,2015A00076001,Flexibility,75 years and over,Males,Number,223,units ,0,v87228122,12.4.8.2,,F,,,0
2012,Yukon,2015A00076001,Flexibility,75 years and over,Females,Number,223,units ,0,v87228123,12.4.8.3,80,E,,,0
2012,Yukon,2015A00076001,Dexterity,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228124,12.5.1.1,730,,,,0
2012,Yukon,2015A00076001,Dexterity,"Total,15 years and over",Males,Number,223,units ,0,v87228125,12.5.1.2,240,E,,,0
2012,Yukon,2015A00076001,Dexterity,"Total,15 years and over",Females,Number,223,units ,0,v87228126,12.5.1.3,490,,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 64 years,Both sexes,Number,223,units ,0,v87228127,12.5.2.1,520,E,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 64 years,Males,Number,223,units ,0,v87228128,12.5.2.2,180,E,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 64 years,Females,Number,223,units ,0,v87228129,12.5.2.3,350,E,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 24 years,Both sexes,Number,223,units ,0,v87228130,12.5.3.1,,F,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 24 years,Males,Number,223,units ,0,v87228131,12.5.3.2,,F,,,0
2012,Yukon,2015A00076001,Dexterity,15 to 24 years,Females,Number,223,units ,0,v87228132,12.5.3.3,,F,,,0
2012,Yukon,2015A00076001,Dexterity,25 to 44 years,Both sexes,Number,223,units ,0,v87228133,12.5.4.1,110,E,,,0
2012,Yukon,2015A00076001,Dexterity,25 to 44 years,Males,Number,223,units ,0,v87228134,12.5.4.2,,F,,,0
2012,Yukon,2015A00076001,Dexterity,25 to 44 years,Females,Number,223,units ,0,v87228135,12.5.4.3,80,E,,,0
2012,Yukon,2015A00076001,Dexterity,45 to 64 years,Both sexes,Number,223,units ,0,v87228136,12.5.5.1,410,E,,,0
2012,Yukon,2015A00076001,Dexterity,45 to 64 years,Males,Number,223,units ,0,v87228137,12.5.5.2,140,E,,,0
2012,Yukon,2015A00076001,Dexterity,45 to 64 years,Females,Number,223,units ,0,v87228138,12.5.5.3,270,E,,,0
2012,Yukon,2015A00076001,Dexterity,65 years and over,Both sexes,Number,223,units ,0,v87228139,12.5.6.1,200,E,,,0
2012,Yukon,2015A00076001,Dexterity,65 years and over,Males,Number,223,units ,0,v87228140,12.5.6.2,,F,,,0
2012,Yukon,2015A00076001,Dexterity,65 years and over,Females,Number,223,units ,0,v87228141,12.5.6.3,140,E,,,0
2012,Yukon,2015A00076001,Dexterity,65 to 74 years,Both sexes,Number,223,units ,0,v87228142,12.5.7.1,140,E,,,0
2012,Yukon,2015A00076001,Dexterity,65 to 74 years,Males,Number,223,units ,0,v87228143,12.5.7.2,,F,,,0
2012,Yukon,2015A00076001,Dexterity,65 to 74 years,Females,Number,223,units ,0,v87228144,12.5.7.3,,F,,,0
2012,Yukon,2015A00076001,Dexterity,75 years and over,Both sexes,Number,223,units ,0,v87228145,12.5.8.1,,F,,,0
2012,Yukon,2015A00076001,Dexterity,75 years and over,Males,Number,223,units ,0,v87228146,12.5.8.2,,F,,,0
2012,Yukon,2015A00076001,Dexterity,75 years and over,Females,Number,223,units ,0,v87228147,12.5.8.3,,F,,,0
2012,Yukon,2015A00076001,Pain,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228148,12.6.1.1,3040,,,,0
2012,Yukon,2015A00076001,Pain,"Total,15 years and over",Males,Number,223,units ,0,v87228149,12.6.1.2,1430,,,,0
2012,Yukon,2015A00076001,Pain,"Total,15 years and over",Females,Number,223,units ,0,v87228150,12.6.1.3,1610,,,,0
2012,Yukon,2015A00076001,Pain,15 to 64 years,Both sexes,Number,223,units ,0,v87228151,12.6.2.1,2280,,,,0
2012,Yukon,2015A00076001,Pain,15 to 64 years,Males,Number,223,units ,0,v87228152,12.6.2.2,1000,,,,0
2012,Yukon,2015A00076001,Pain,15 to 64 years,Females,Number,223,units ,0,v87228153,12.6.2.3,1280,,,,0
2012,Yukon,2015A00076001,Pain,15 to 24 years,Both sexes,Number,223,units ,0,v87228154,12.6.3.1,,F,,,0
2012,Yukon,2015A00076001,Pain,15 to 24 years,Males,Number,223,units ,0,v87228155,12.6.3.2,,F,,,0
2012,Yukon,2015A00076001,Pain,15 to 24 years,Females,Number,223,units ,0,v87228156,12.6.3.3,,F,,,0
2012,Yukon,2015A00076001,Pain,25 to 44 years,Both sexes,Number,223,units ,0,v87228157,12.6.4.1,450,E,,,0
2012,Yukon,2015A00076001,Pain,25 to 44 years,Males,Number,223,units ,0,v87228158,12.6.4.2,110,E,,,0
2012,Yukon,2015A00076001,Pain,25 to 44 years,Females,Number,223,units ,0,v87228159,12.6.4.3,340,E,,,0
2012,Yukon,2015A00076001,Pain,45 to 64 years,Both sexes,Number,223,units ,0,v87228160,12.6.5.1,1730,,,,0
2012,Yukon,2015A00076001,Pain,45 to 64 years,Males,Number,223,units ,0,v87228161,12.6.5.2,850,,,,0
2012,Yukon,2015A00076001,Pain,45 to 64 years,Females,Number,223,units ,0,v87228162,12.6.5.3,880,,,,0
2012,Yukon,2015A00076001,Pain,65 years and over,Both sexes,Number,223,units ,0,v87228163,12.6.6.1,760,,,,0
2012,Yukon,2015A00076001,Pain,65 years and over,Males,Number,223,units ,0,v87228164,12.6.6.2,430,,,,0
2012,Yukon,2015A00076001,Pain,65 years and over,Females,Number,223,units ,0,v87228165,12.6.6.3,330,,,,0
2012,Yukon,2015A00076001,Pain,65 to 74 years,Both sexes,Number,223,units ,0,v87228166,12.6.7.1,580,,,,0
2012,Yukon,2015A00076001,Pain,65 to 74 years,Males,Number,223,units ,0,v87228167,12.6.7.2,370,E,,,0
2012,Yukon,2015A00076001,Pain,65 to 74 years,Females,Number,223,units ,0,v87228168,12.6.7.3,210,E,,,0
2012,Yukon,2015A00076001,Pain,75 years and over,Both sexes,Number,223,units ,0,v87228169,12.6.8.1,180,E,,,0
2012,Yukon,2015A00076001,Pain,75 years and over,Males,Number,223,units ,0,v87228170,12.6.8.2,,F,,,0
2012,Yukon,2015A00076001,Pain,75 years and over,Females,Number,223,units ,0,v87228171,12.6.8.3,120,E,,,0
2012,Yukon,2015A00076001,Learning,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228172,12.7.1.1,450,,,,0
2012,Yukon,2015A00076001,Learning,"Total,15 years and over",Males,Number,223,units ,0,v87228173,12.7.1.2,220,E,,,0
2012,Yukon,2015A00076001,Learning,"Total,15 years and over",Females,Number,223,units ,0,v87228174,12.7.1.3,230,E,,,0
2012,Yukon,2015A00076001,Learning,15 to 64 years,Both sexes,Number,223,units ,0,v87228175,12.7.2.1,390,,,,0
2012,Yukon,2015A00076001,Learning,15 to 64 years,Males,Number,223,units ,0,v87228176,12.7.2.2,180,E,,,0
2012,Yukon,2015A00076001,Learning,15 to 64 years,Females,Number,223,units ,0,v87228177,12.7.2.3,210,E,,,0
2012,Yukon,2015A00076001,Learning,15 to 24 years,Both sexes,Number,223,units ,0,v87228178,12.7.3.1,,F,,,0
2012,Yukon,2015A00076001,Learning,15 to 24 years,Males,Number,223,units ,0,v87228179,12.7.3.2,,F,,,0
2012,Yukon,2015A00076001,Learning,15 to 24 years,Females,Number,223,units ,0,v87228180,12.7.3.3,,F,,,0
2012,Yukon,2015A00076001,Learning,25 to 44 years,Both sexes,Number,223,units ,0,v87228181,12.7.4.1,110,E,,,0
2012,Yukon,2015A00076001,Learning,25 to 44 years,Males,Number,223,units ,0,v87228182,12.7.4.2,,F,,,0
2012,Yukon,2015A00076001,Learning,25 to 44 years,Females,Number,223,units ,0,v87228183,12.7.4.3,,F,,,0
2012,Yukon,2015A00076001,Learning,45 to 64 years,Both sexes,Number,223,units ,0,v87228184,12.7.5.1,180,E,,,0
2012,Yukon,2015A00076001,Learning,45 to 64 years,Males,Number,223,units ,0,v87228185,12.7.5.2,90,E,,,0
2012,Yukon,2015A00076001,Learning,45 to 64 years,Females,Number,223,units ,0,v87228186,12.7.5.3,90,E,,,0
2012,Yukon,2015A00076001,Learning,65 years and over,Both sexes,Number,223,units ,0,v87228187,12.7.6.1,60,E,,,0
2012,Yukon,2015A00076001,Learning,65 years and over,Males,Number,223,units ,0,v87228188,12.7.6.2,,F,,,0
2012,Yukon,2015A00076001,Learning,65 years and over,Females,Number,223,units ,0,v87228189,12.7.6.3,,F,,,0
2012,Yukon,2015A00076001,Learning,65 to 74 years,Both sexes,Number,223,units ,0,v87228190,12.7.7.1,,F,,,0
2012,Yukon,2015A00076001,Learning,65 to 74 years,Males,Number,223,units ,0,v87228191,12.7.7.2,,F,,,0
2012,Yukon,2015A00076001,Learning,65 to 74 years,Females,Number,223,units ,0,v87228192,12.7.7.3,,F,,,0
2012,Yukon,2015A00076001,Learning,75 years and over,Both sexes,Number,223,units ,0,v87228193,12.7.8.1,,F,,,0
2012,Yukon,2015A00076001,Learning,75 years and over,Males,Number,223,units ,0,v87228194,12.7.8.2,,F,,,0
2012,Yukon,2015A00076001,Learning,75 years and over,Females,Number,223,units ,0,v87228195,12.7.8.3,,F,,,0
2012,Yukon,2015A00076001,Memory,"Total,15 years and over",Both sexes,Number,223,units ,0,v87228196,12.8.1.1,430,E,,,0
2012,Yukon,2015A00076001,Memory,"Total,15 years and over",Males,Number,223,units ,0,v87228197,12.8.1.2,220,E,,,0
2012,Yukon,2015A00076001,Memory,"Total,15 years and over",Females,Number,223,units ,0,v87228198,12.8.1.3,210,E,,,0
2012,Yukon,2015A00076001,Memory,15 to 64 years,Both sexes,Number,223,units ,0,v87228199,12.8.2.1,350,E,,,0
2012,Yukon,2015A00076001,Memory,15 to 64 years,Males,Number,223,units ,0,v87228200,12.8.2.2,170,E,,,0
2012,Yukon,2015A00076001,Memory,15 to 64 years,Females,Number,223,units ,0,v87228201,12.8.2.3,180,E,,,0
2012,Yukon,2015A00076001,Memory,15 to 24 years,Both sexes,Number,223,units ,0,v87228202,12.8.3.1,,F,,,0
2012,Yukon,2015A00076001,Memory,15 to 24 years,Males,Number,223,units ,0,v87228203,12.8.3.2,,F,,,0
2012,Yukon,2015A00076001,Memory,15 to 24 years,Females,Number,223,units ,0,v87228204,12.8.3.3,,F,,,0
2012,Yukon,2015A00076001,Memory,25 to 44 years,Both sexes,Number,223,units ,0,v87228205,12.8.4.1,,F,,,0
2012,Yukon,2015A00076001,Memory,25 to 44 years,Males,Number,223,units ,0,v87228206,12.8.4.2,,F,,,0
2012,Yukon,2015A00076001,Memory,25 to 44 years,Females,Number,223,units ,0,v87228207,12.8.4.3,,F,,,0
2012,Yukon,2015A00076001,Memory,45 to 64 years,Both sexes,Number,223,units ,0,v87228208,12.8.5.1,250,E,,,0
